gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
PIMREG,C-604 2 uM endpoint vs dependency strength,689,0.08983292561441195,0.018349163032623583,0.5738211821504754,246
SYNDIG1L,C-604 2 uM endpoint vs dependency strength,689,0.08945665515838686,0.018845286593162022,0.576202993691277,247
RPS7,C-604 2 uM endpoint vs dependency strength,689,0.08941283271050918,0.01890382201501497,0.576202993691277,248
GJB6,C-604 2 uM endpoint vs dependency strength,689,0.08938649501802454,0.018939078617148976,0.576202993691277,249
HACD2,C-604 2 uM endpoint vs dependency strength,689,0.08937729096778246,0.01895141301822711,0.576202993691277,250
H3C3,C-604 2 uM endpoint vs dependency strength,689,0.08934975159005447,0.018988360567741197,0.576202993691277,251
GPR162,C-604 2 uM endpoint vs dependency strength,689,0.08930631492072842,0.019046764077356535,0.576202993691277,252
ZXDC,C-604 2 uM endpoint vs dependency strength,689,0.08930405166568528,0.01904981146602187,0.576202993691277,253
EIF4A1,C-604 2 uM endpoint vs dependency strength,689,0.08908706032194437,0.01934396461887012,0.5772135550476881,254
KIAA1328,C-604 2 uM endpoint vs dependency strength,689,0.08905418178733467,0.019388878473281097,0.5772135550476881,255
KTI12,C-604 2 uM endpoint vs dependency strength,689,0.08904443925301908,0.019402204751974964,0.5772135550476881,256
MDC1,C-604 2 uM endpoint vs dependency strength,689,0.08900211462512034,0.01946019103442544,0.5772135550476881,257
SRD5A3,C-604 2 uM endpoint vs dependency strength,689,0.08897889227040601,0.019492070647062296,0.5772135550476881,258
DGAT2L6,C-604 2 uM endpoint vs dependency strength,689,0.08886940375996207,0.01964299037232643,0.5784643841346393,259
ERCC4,C-604 2 uM endpoint vs dependency strength,689,0.08853060520200376,0.020116461854462784,0.5870184455195674,260
SLCO2A1,C-604 2 uM endpoint vs dependency strength,689,0.08848058316761687,0.02018720304385374,0.5875373708192928,261
SSB,C-604 2 uM endpoint vs dependency strength,689,0.08836189698974925,0.020355916317859345,0.5881113150829147,262
CSDC2,C-604 2 uM endpoint vs dependency strength,689,0.08827749688876173,0.020476637150150478,0.5881113150829147,263
IFT22,C-604 2 uM endpoint vs dependency strength,689,0.0882413464301152,0.02052853487766779,0.5881113150829147,264
RTN4RL1,C-604 2 uM endpoint vs dependency strength,689,0.08804679822181989,0.020809798888448385,0.5898395220358393,265
SETD4,C-604 2 uM endpoint vs dependency strength,689,0.08778990153854356,0.0211863331035203,0.5912900538476032,266
ELN,C-604 2 uM endpoint vs dependency strength,689,0.08775719402206676,0.021234695033043812,0.5912900538476032,267
C10orf88,C-604 2 uM endpoint vs dependency strength,689,0.08767714915119598,0.021353455769181986,0.5912900538476032,268
USP39,C-604 2 uM endpoint vs dependency strength,689,0.08766574579243168,0.02137042155320693,0.5912900538476032,269
PITRM1,C-604 2 uM endpoint vs dependency strength,689,0.08757083446388755,0.021512084544354756,0.5912900538476032,270
ZNF222,C-604 2 uM endpoint vs dependency strength,689,0.08752963206733395,0.0215738360300614,0.5912900538476032,271
SMLR1,C-604 2 uM endpoint vs dependency strength,689,0.08752754259031702,0.021576971701161757,0.5912900538476032,272
LPCAT4,C-604 2 uM endpoint vs dependency strength,689,0.08750922896363984,0.021604471844208804,0.5912900538476032,273
CCDC61,C-604 2 uM endpoint vs dependency strength,689,0.08744764108420533,0.021697177018439193,0.5912900538476032,274
CERS4,C-604 2 uM endpoint vs dependency strength,689,0.08742189174524509,0.021736038517656167,0.5912900538476032,275
MRPL13,C-604 2 uM endpoint vs dependency strength,689,0.08737956773111039,0.021800046237058387,0.5912900538476032,276
MRPL45,C-604 2 uM endpoint vs dependency strength,689,0.08731893983407217,0.021892020524650942,0.5912900538476032,277
TXK,C-604 2 uM endpoint vs dependency strength,689,0.08727885767525906,0.02195301115289862,0.5912900538476032,278
APBB2,C-604 2 uM endpoint vs dependency strength,689,0.08726744433323487,0.021970405113323738,0.5912900538476032,279
FEM1C,C-604 2 uM endpoint vs dependency strength,689,0.08719587676746032,0.022079747205536158,0.5912900538476032,280
SRI,C-604 2 uM endpoint vs dependency strength,689,0.08717490718021792,0.022111874218661526,0.5912900538476032,281
AMMECR1,C-604 2 uM endpoint vs dependency strength,689,0.08716832946710829,0.022121960134246714,0.5912900538476032,282
KCTD8,C-604 2 uM endpoint vs dependency strength,689,0.08713106023016687,0.02217918223418317,0.5912900538476032,283
TPTE2,C-604 2 uM endpoint vs dependency strength,689,0.0871135641913084,0.02220608941627969,0.5912900538476032,284
CD81,C-604 2 uM endpoint vs dependency strength,689,0.08690823162017712,0.02252399370070373,0.5912900538476032,285
SMOX,C-604 2 uM endpoint vs dependency strength,689,0.08689046123430856,0.022551691217859476,0.5912900538476032,286
EIF4EBP1,C-604 2 uM endpoint vs dependency strength,689,0.08685787718871216,0.022602554544244292,0.5912900538476032,287
MAP1A,C-604 2 uM endpoint vs dependency strength,689,0.08672669287633725,0.022808339592462396,0.5912900538476032,288
DPH6,C-604 2 uM endpoint vs dependency strength,689,0.08669754691965381,0.022854279907506898,0.5912900538476032,289
TAS1R1,C-604 2 uM endpoint vs dependency strength,689,0.08661608377377747,0.022983109050903276,0.5927020468073351,290
TES,C-604 2 uM endpoint vs dependency strength,689,0.08659107186566907,0.023022789981902148,0.5927020468073351,291
FBXO11,C-604 2 uM endpoint vs dependency strength,689,0.0864923612093884,0.023179972697393775,0.5943538453929357,292
MAU2,C-604 2 uM endpoint vs dependency strength,689,0.08644144399030641,0.023261414026714063,0.5955545064428801,293
CFL1,C-604 2 uM endpoint vs dependency strength,689,0.08639802120732738,0.023331063840478762,0.5956252860397706,294
DPP3,C-604 2 uM endpoint vs dependency strength,689,0.0863504925860215,0.02340750639043972,0.5956252860397706,295
PEBP4,C-604 2 uM endpoint vs dependency strength,689,0.08631754072079309,0.02346063169285793,0.5956252860397706,296
ZSWIM7,C-604 2 uM endpoint vs dependency strength,689,0.08631424695588294,0.02346594766701788,0.5956252860397706,297
ATP5PF,C-604 2 uM endpoint vs dependency strength,689,0.08631310137254396,0.02346779682652832,0.5956252860397706,298
MTCH2,C-604 2 uM endpoint vs dependency strength,689,0.0862088345957453,0.02363662981139776,0.5971633126359742,299
HGF,C-604 2 uM endpoint vs dependency strength,689,0.08618539689848775,0.023674725514575258,0.5972487572995122,300
GJA1,C-604 2 uM endpoint vs dependency strength,689,0.08609384246464821,0.02382404818157792,0.5991140612560133,301
LYPLA2,C-604 2 uM endpoint vs dependency strength,689,0.08606043413756138,0.023878738849265,0.5991140612560133,302
THTPA,C-604 2 uM endpoint vs dependency strength,689,0.08603099639169691,0.023927019548222014,0.5991140612560133,303
FOLR1,C-604 2 uM endpoint vs dependency strength,689,0.08585015824766133,0.024225468710179957,0.6022302591496339,304
CCDC88A,C-604 2 uM endpoint vs dependency strength,689,0.08582288438285986,0.024270758873248255,0.6022302591496339,305
PBX3,C-604 2 uM endpoint vs dependency strength,689,0.08580795561989295,0.024295580129876492,0.6022302591496339,306
RAD1,C-604 2 uM endpoint vs dependency strength,689,0.08573592589277937,0.024415648857686722,0.6025597457544235,307
COQ6,C-604 2 uM endpoint vs dependency strength,689,0.08572353284605969,0.0244363588895598,0.6025597457544235,308
PRSS50,C-604 2 uM endpoint vs dependency strength,689,0.08551611590987172,0.02478523479834318,0.6047663635204457,309
ZC4H2,C-604 2 uM endpoint vs dependency strength,689,0.08531464089688896,0.025128229496114433,0.6080607432920517,310
SLC25A26,C-604 2 uM endpoint vs dependency strength,689,0.08523597997682726,0.02526325190797408,0.6086917351455063,311
BARHL1,C-604 2 uM endpoint vs dependency strength,689,0.08521706067274626,0.0252958204376075,0.6086917351455063,312
TP63,C-604 2 uM endpoint vs dependency strength,689,0.08514986815719192,0.025411781838987714,0.608927167882707,313
GTPBP10,C-604 2 uM endpoint vs dependency strength,689,0.08503576966455219,0.025609745513465756,0.6093906868528524,314
TAF7L,C-604 2 uM endpoint vs dependency strength,689,0.08502588897362612,0.02562695121411359,0.6093906868528524,315
ERCC6L,C-604 2 uM endpoint vs dependency strength,689,0.08490855280322042,0.02583203804539743,0.612176604092373,316
BPI,C-604 2 uM endpoint vs dependency strength,689,0.08482784287969766,0.025973928167395667,0.6123722808946452,317
NPPB,C-604 2 uM endpoint vs dependency strength,689,0.08480997765351374,0.026005426422086916,0.6123722808946452,318
PRAG1,C-604 2 uM endpoint vs dependency strength,689,0.0847636589894416,0.02608724455622767,0.6123722808946452,319
PLK5,C-604 2 uM endpoint vs dependency strength,689,0.08472738630208539,0.026151472221789554,0.6123722808946452,320
NOD1,C-604 2 uM endpoint vs dependency strength,689,0.08472527609159704,0.026155212943487757,0.6123722808946452,321
PCDH20,C-604 2 uM endpoint vs dependency strength,689,0.08459528077231489,0.026386544257943425,0.6123722808946452,322
RSU1,C-604 2 uM endpoint vs dependency strength,689,0.08456733892861108,0.026436497452869332,0.6123722808946452,323
NSUN5,C-604 2 uM endpoint vs dependency strength,689,0.08446973853207818,0.02661162338689778,0.6123722808946452,324
MFN2,C-604 2 uM endpoint vs dependency strength,689,0.0844185563912305,0.026703859304059444,0.6126653872209481,325
KRTAP5_1,C-604 2 uM endpoint vs dependency strength,689,0.0843766567266228,0.02677957211486266,0.6126653872209481,326
CEBPE,C-604 2 uM endpoint vs dependency strength,689,0.0843109979979385,0.02689858964397325,0.6126653872209481,327
SCAP,C-604 2 uM endpoint vs dependency strength,689,0.08423408157473075,0.027038592978742938,0.6126653872209481,328
AK1,C-604 2 uM endpoint vs dependency strength,689,0.08421087190676416,0.02708096231522841,0.6126653872209481,329
BTN2A1,C-604 2 uM endpoint vs dependency strength,689,0.08421033167591437,0.027081949189273168,0.6126653872209481,330
SHBG,C-604 2 uM endpoint vs dependency strength,689,0.08403946938216843,0.027395632339141433,0.6145265376726575,331
DNAJB1,C-604 2 uM endpoint vs dependency strength,689,0.08397956937367426,0.027506339763071916,0.6153765786377091,332
PRMT7,C-604 2 uM endpoint vs dependency strength,689,0.08396095073714842,0.02754082915146969,0.6153765786377091,333
DRAP1,C-604 2 uM endpoint vs dependency strength,689,0.08380163598674618,0.02783747058728504,0.6178315320872817,334
DTD2,C-604 2 uM endpoint vs dependency strength,689,0.08378909926989814,0.027860929976295842,0.6178315320872817,335
FUT7,C-604 2 uM endpoint vs dependency strength,689,0.08378857672406091,0.02786190816170998,0.6178315320872817,336
H2BC11,C-604 2 uM endpoint vs dependency strength,689,0.08377143745871368,0.02789400857875705,0.6178315320872817,337
SULT2A1,C-604 2 uM endpoint vs dependency strength,689,0.08375844840497623,0.027918357182188186,0.6178315320872817,338
NCL,C-604 2 uM endpoint vs dependency strength,689,0.08374352963892341,0.027946345680608137,0.6178315320872817,339
SINHCAF,C-604 2 uM endpoint vs dependency strength,689,0.08370904145789987,0.02801113997708016,0.6178315320872817,340
H2BC15,C-604 2 uM endpoint vs dependency strength,689,0.08368588325525451,0.028054720674361277,0.6178315320872817,341
GRHL2,C-604 2 uM endpoint vs dependency strength,689,0.08360221448918022,0.02821266059081336,0.6178315320872817,342
DYNLT1,C-604 2 uM endpoint vs dependency strength,689,0.08357659788316471,0.028261169180627183,0.6178315320872817,343
RRP15,C-604 2 uM endpoint vs dependency strength,689,0.08347212082918004,0.028459754314262488,0.6182450416374825,344
RPF2,C-604 2 uM endpoint vs dependency strength,689,0.08336349229973557,0.028667501062515276,0.6211893649629412,345
TRAF4,C-604 2 uM endpoint vs dependency strength,689,0.08327743750590261,0.028833000424223567,0.6225234463619034,346
PHAF1,C-604 2 uM endpoint vs dependency strength,689,0.08327259402145112,0.028842339694267322,0.6225234463619034,347
TRA2A,C-604 2 uM endpoint vs dependency strength,689,0.0832648300698586,0.028857315668852326,0.6225234463619034,348
USP16,C-604 2 uM endpoint vs dependency strength,689,0.0832562887122624,0.028873798907108335,0.6225234463619034,349
CD46,C-604 2 uM endpoint vs dependency strength,689,0.08318857863052882,0.029004753248709665,0.6230867792773198,350
HCRTR1,C-604 2 uM endpoint vs dependency strength,689,0.08318648686293634,0.029008806930894672,0.6230867792773198,351
TNFRSF21,C-604 2 uM endpoint vs dependency strength,689,0.08316385745907343,0.029052692062636883,0.6230867792773198,352
SLC5A3,C-604 2 uM endpoint vs dependency strength,689,0.08302940865400836,0.029314605649815403,0.6240621062353996,353
CXCL1,C-604 2 uM endpoint vs dependency strength,689,0.08293864384710764,0.029492564356688827,0.6240621062353996,354
MRPL3,C-604 2 uM endpoint vs dependency strength,689,0.08289937393253187,0.029569846111139834,0.6240621062353996,355
ANXA2R,C-604 2 uM endpoint vs dependency strength,689,0.08287633909409062,0.029615258648764412,0.6240621062353996,356
CCNC,C-604 2 uM endpoint vs dependency strength,689,0.0828644599016074,0.02963870152506797,0.6240621062353996,357
SNAI2,C-604 2 uM endpoint vs dependency strength,689,0.08282523762806113,0.029716217456729303,0.6240621062353996,358
RBPJL,C-604 2 uM endpoint vs dependency strength,689,0.08281627320081576,0.029733958473153146,0.6240621062353996,359
MZF1,C-604 2 uM endpoint vs dependency strength,689,0.08275057036753375,0.0298642650184731,0.6258400482860288,360
NARS2,C-604 2 uM endpoint vs dependency strength,689,0.08270185823504413,0.0299611903467101,0.6263454190949541,361
FANCD2,C-604 2 uM endpoint vs dependency strength,689,0.08266125399293639,0.030042189007413213,0.6272765313987189,362
TFG,C-604 2 uM endpoint vs dependency strength,689,0.08262064859088691,0.030123377715097804,0.6275017868065299,363
NFKBIA,C-604 2 uM endpoint vs dependency strength,689,0.082619377971058,0.03012592129626235,0.6275017868065299,364
TMEM184C,C-604 2 uM endpoint vs dependency strength,689,0.08240967044772007,0.030548254207663002,0.6300447403913905,365
BCL2L2,C-604 2 uM endpoint vs dependency strength,689,0.08240619535902717,0.030555295259447317,0.6300447403913905,366
ACP3,C-604 2 uM endpoint vs dependency strength,689,0.08239519861372481,0.03057758548252316,0.6300447403913905,367
GALNT6,C-604 2 uM endpoint vs dependency strength,689,0.08233877478397018,0.030692174971770902,0.6308947077530686,368
OXSM,C-604 2 uM endpoint vs dependency strength,689,0.08226853246819016,0.030835341995697596,0.63207511984976,369
SNX5,C-604 2 uM endpoint vs dependency strength,689,0.08220046344881064,0.030974624873302065,0.63207511984976,370
ERCC1,C-604 2 uM endpoint vs dependency strength,689,0.08219593830154649,0.03098390330477306,0.63207511984976,371
FAM234B,C-604 2 uM endpoint vs dependency strength,689,0.0821820297841078,0.031012436446695418,0.63207511984976,372
METTL15,C-604 2 uM endpoint vs dependency strength,689,0.08214902213923446,0.03108024128990973,0.63207511984976,373
DNAH12,C-604 2 uM endpoint vs dependency strength,689,0.0820734615892444,0.031235937114678966,0.6324881949857226,374
DLGAP3,C-604 2 uM endpoint vs dependency strength,689,0.08206098777188335,0.031261704076589146,0.6324881949857226,375
IQCE,C-604 2 uM endpoint vs dependency strength,689,0.082012649698957,0.031361727220153485,0.6330066040840543,376
DCDC2,C-604 2 uM endpoint vs dependency strength,689,0.0819738590162529,0.03144219252644588,0.6332710194975166,377
CCBE1,C-604 2 uM endpoint vs dependency strength,689,0.0819418415759863,0.031508740842991344,0.6333036053781146,378
RCC2,C-604 2 uM endpoint vs dependency strength,689,0.081906436373955,0.031582470952837824,0.6339186180723592,379
TMEM229A,C-604 2 uM endpoint vs dependency strength,689,0.08177536622307569,0.03185670642118069,0.6339186180723592,380
RAD51B,C-604 2 uM endpoint vs dependency strength,689,0.08175841071551422,0.03189233046107297,0.6339186180723592,381
C12orf71,C-604 2 uM endpoint vs dependency strength,689,0.08174754015007613,0.031915187774498525,0.6339186180723592,382
TTC39A,C-604 2 uM endpoint vs dependency strength,689,0.08172742060898823,0.03195752968833054,0.6339186180723592,383
TCTN1,C-604 2 uM endpoint vs dependency strength,689,0.08171497237457359,0.03198375126162903,0.6339186180723592,384
SLC27A2,C-604 2 uM endpoint vs dependency strength,689,0.08167992805669559,0.03205766918331125,0.6339186180723592,385
GSAP,C-604 2 uM endpoint vs dependency strength,689,0.08155415080809172,0.03232417172663339,0.6339186180723592,386
